id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,2021-12-24 14:07:14 EST,12/24/21,14:07:14,-500,1.39E+18,guttercatgang,Gutter Cat Gang 😼🧬,,@benmayorwhite @gutterbt Gang gang,in,[],[],[],1,0,5,[],[],https://twitter.com/GutterCatGang/status/1474456651881074693,FALSE,,0,,,,,,,,"[{'screen_name': 'benmayorwhite', 'name': 'benmayorwhite.eth ᵍᵐ', 'id': '414173519'}, {'screen_name': 'gutterbt', 'name': 'BT 😾 🧬', 'id': '1361616600734920706'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,2021-12-24 09:05:03 EST,12/24/21,09:05:03,-500,1.39E+18,guttercatgang,Gutter Cat Gang 😼🧬,,👀👀,und,[],[],[],15,63,226,[],[],https://twitter.com/GutterCatGang/status/1474380604859109382,FALSE,https://twitter.com/sfexaminer/status/1474079763182456843,0,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,2021-12-24 08:10:20 EST,12/24/21,08:10:20,-500,1.39E+18,guttercatgang,Gutter Cat Gang 😼🧬,,"Gang Gang, Merry Christmas Eve!🎄😼  There's only a FEW HOURS LEFT to place your bids on Gutter Cat #804!  ➡️  https://t.co/qJqPDV9Xf8  100% of proceeds from the sale are being donated to Blankets of Hope, a 501(c)3 charity teaching kids kindness.",en,[],['https://opensea.io/assets/0xedb61f74b0d09b2558f1eeb79b247c1f363ae452/804'],[],3,16,63,[],[],https://twitter.com/GutterCatGang/status/1474366833100742660,FALSE,https://twitter.com/GutterCatGang/status/1472982943962476545,0,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,2021-12-23 22:05:14 EST,12/23/21,22:05:14,-500,1.39E+18,guttercatgang,Gutter Cat Gang 😼🧬,,GCG is taking over 😼🌐   https://t.co/rCfQ4K7pOH,en,[],['https://cybernews.com/crypto/the-gutter-cat-gang-is-about-to-rule-the-human-abandoned-earth-in-the-metaverse/'],[],42,122,247,[],[],https://twitter.com/GutterCatGang/status/1474214556532572162,FALSE,,0,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,2021-12-23 18:13:01 EST,12/23/21,18:13:01,-500,1.39E+18,guttercatgang,Gutter Cat Gang 😼🧬,,@jake_spitty Gang gang,in,[],[],[],0,0,4,[],[],https://twitter.com/GutterCatGang/status/1474156117127151616,FALSE,,0,,,,,,,,"[{'screen_name': 'jake_spitty', 'name': 'spitty.eth', 'id': '777286663'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,2021-12-23 13:59:00 EST,12/23/21,13:59:00,-500,1.39E+18,guttercatgang,Gutter Cat Gang 😼🧬,,@genZ_on_chain Gang gang,in,[],[],[],0,0,5,[],[],https://twitter.com/GutterCatGang/status/1474092192138334223,FALSE,,0,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,2021-12-22 14:12:51 EST,12/22/21,14:12:51,-500,1.39E+18,guttercatgang,Gutter Cat Gang 😼🧬,,$gang $gang  https://t.co/qVHkt1Ezc4,in,[],[],[],19,82,314,[],"['gang', 'gang']",https://twitter.com/GutterCatGang/status/1473733289458421772,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1473733131140313098/pu/img/KScjD0nCI6wiwg8M.jpg,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,2021-12-20 20:35:11 EST,12/20/21,20:35:11,-500,1.39E+18,guttercatgang,Gutter Cat Gang 😼🧬,, https://t.co/7O0SaPcg84,und,[],['https://twitter.com/i/spaces/1LyGBoYmENYJN'],[],8,34,84,[],[],https://twitter.com/GutterCatGang/status/1473104730465333250,FALSE,,0,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,2021-12-20 19:36:58 EST,12/20/21,19:36:58,-500,1.39E+18,guttercatgang,Gutter Cat Gang 😼🧬,,Gutter Town Hall tonight @ 9:00 PM EST. on Twitter Spaces. See you there 👊,en,[],[],[],5,7,64,[],[],https://twitter.com/GutterCatGang/status/1473090082215239683,FALSE,,0,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,2021-12-20 19:36:58 EST,12/20/21,19:36:58,-500,1.39E+18,guttercatgang,Gutter Cat Gang 😼🧬,,2021 GCG End of Year Recap 🙏   Blog:  https://t.co/jFBxtQloKm,en,[],['https://guttercatgang.com/gcg-2021-end-of-year-recap/'],[],3,19,94,[],[],https://twitter.com/GutterCatGang/status/1473090080914952194,FALSE,,0,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,2021-12-20 19:36:57 EST,12/20/21,19:36:57,-500,1.39E+18,guttercatgang,Gutter Cat Gang 😼🧬,,2022 GUTTER CAT GANG ROADMAP 😼🌐🔎  https://t.co/TJLnYAIjZt,en,[],[],['https://pbs.twimg.com/media/FHF2ZeZXsAUQdCQ.jpg'],222,487,1713,[],[],https://twitter.com/GutterCatGang/status/1473090077530247173,FALSE,,1,https://pbs.twimg.com/media/FHF2ZeZXsAUQdCQ.jpg,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,2021-12-20 12:31:15 EST,12/20/21,12:31:15,-500,1.39E+18,guttercatgang,Gutter Cat Gang 😼🧬,,The charity auction for Gutter Cat #804 is LIVE!  ➡️  https://t.co/qJqPDV9Xf8  @rightclickgive 🤝 @GutterCatGang  https://t.co/LyhgcerLqZ,en,"[{'screen_name': 'rightclickgive', 'name': 'right-click, give!', 'id': '1455552135421210628'}, {'screen_name': 'guttercatgang', 'name': 'gutter cat gang', 'id': '1391917111614877696'}]",['https://opensea.io/assets/0xedb61f74b0d09b2558f1eeb79b247c1f363ae452/804'],['https://pbs.twimg.com/media/FHEWHgzXMAEVZaw.png'],6,43,132,[],[],https://twitter.com/GutterCatGang/status/1472982943962476545,FALSE,https://twitter.com/rightclickgive/status/1472975095132049411,1,https://pbs.twimg.com/media/FHEWHgzXMAEVZaw.png,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,2021-12-19 16:19:55 EST,12/19/21,16:19:55,-500,1.39E+18,guttercatgang,Gutter Cat Gang 😼🧬,,@SlicedArt 🔥🐀,und,[],[],[],0,1,6,[],[],https://twitter.com/GutterCatGang/status/1472678102857760768,FALSE,,0,,,,,,,,"[{'screen_name': 'SlicedArt', 'name': 'SlicedArtᵍᵐ', 'id': '1374007330392670209'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,2021-12-18 14:53:19 EST,12/18/21,14:53:19,-500,1.39E+18,guttercatgang,Gutter Cat Gang 😼🧬,,🗺️ 2022 GCG Roadmap dropping 12/20   📍Gutter Town Hall 12/20 @ 9:00 PM EST.   $GANG...  https://t.co/dv9qUEuUxE,en,[],[],['https://pbs.twimg.com/media/FG6ikeIXEAo0_Xu.png'],115,276,590,[],['gang'],https://twitter.com/GutterCatGang/status/1472293920545689608,FALSE,,1,https://pbs.twimg.com/media/FG6ikeIXEAo0_Xu.png,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,2021-12-16 20:57:32 EST,12/16/21,20:57:32,-500,1.39E+18,guttercatgang,Gutter Cat Gang 😼🧬,,@IrinaLiakh @TroyCaylak 👌,und,[],[],[],1,0,6,[],[],https://twitter.com/GutterCatGang/status/1471660804021702659,FALSE,,0,,,,,,,,"[{'screen_name': 'IrinaLiakh', 'name': 'irina liakh 💙💛', 'id': '95308183'}, {'screen_name': 'TroyCaylak', 'name': 'Turhan Troy Caylak', 'id': '141975106'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,2021-12-15 20:10:15 EST,12/15/21,20:10:15,-500,1.39E+18,guttercatgang,Gutter Cat Gang 😼🧬,,GCG x DSC #GutterOutpost Recap 🌴💎😼   BIG thank you to everyone who came out to Miami to celebrate our collaboration! See y'all next year!   🎥 @diamondsupplyco  https://t.co/1R0NZlQw1I,en,"[{'screen_name': 'diamondsupplyco', 'name': 'diamond supply co.', 'id': '555352135'}]",[],[],18,59,155,['gutteroutpost'],[],https://twitter.com/GutterCatGang/status/1471286517758713863,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1471280592419373057/pu/img/6o9e05IdMdKrf3ti.jpg,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,2021-12-15 11:58:38 EST,12/15/21,11:58:38,-500,1.39E+18,guttercatgang,Gutter Cat Gang 😼🧬,,GM GG ☕️  https://t.co/PmdnsmF4lu,en,[],[],[],26,39,187,[],[],https://twitter.com/GutterCatGang/status/1471162796607827969,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1471162423155429379/pu/img/CYsh0VjLNiu3T6jL.jpg,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,2021-12-14 22:31:16 EST,12/14/21,22:31:16,-500,1.39E+18,guttercatgang,Gutter Cat Gang 😼🧬,,@ooo000ooo 🔥🔥🔥,und,[],[],[],1,0,9,[],[],https://twitter.com/GutterCatGang/status/1470959617114980353,FALSE,,0,,,,,,,,"[{'screen_name': 'ooo000ooo', 'name': 'Brian Morris', 'id': '14185328'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,2021-12-13 18:27:27 EST,12/13/21,18:27:27,-500,1.39E+18,guttercatgang,Gutter Cat Gang 😼🧬,,"Happy Monday, gang!  Tonight's Gutter Town Hall is rescheduled for next Monday, December 20 @ 9 PM EST.  😼  https://t.co/2dFFiRtHkD",en,[],[],[],14,28,134,[],[],https://twitter.com/GutterCatGang/status/1470535872290299907,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1470535819446263814/pu/img/XdjAiOs7V7Xi3ktt.jpg,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,2021-12-11 14:35:36 EST,12/11/21,14:35:36,-500,1.39E+18,guttercatgang,Gutter Cat Gang 😼🧬,,Happy Caturday!  Some official photos from last week at the #GutterOutpost 🌆🌴😼  https://t.co/eBKvFolcOc,en,[],[],"['https://pbs.twimg.com/media/FGWcVUKUYAU7gQ1.jpg', 'https://pbs.twimg.com/media/FGWcVUOVQAEcTuN.jpg', 'https://pbs.twimg.com/media/FGWcVVCVgAErl6G.jpg', 'https://pbs.twimg.com/media/FGWcVYxVEAMzLnM.jpg']",4,21,87,['gutteroutpost'],[],https://twitter.com/GutterCatGang/status/1469752749193515010,FALSE,,1,https://pbs.twimg.com/media/FGWcVUKUYAU7gQ1.jpg,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,2021-12-09 15:20:36 EST,12/9/21,15:20:36,-500,1.39E+18,guttercatgang,Gutter Cat Gang 😼🧬,,Gutter Cat Gang is proud to support @rightclickgive's efforts to support a good cause along with all the other great projects apart of the charity auction 🤝,en,"[{'screen_name': 'rightclickgive', 'name': 'right-click, give!', 'id': '1455552135421210628'}]",[],[],6,24,87,[],[],https://twitter.com/GutterCatGang/status/1469039295792967680,FALSE,https://twitter.com/rightclickgive/status/1468601494496817155,0,,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,2021-12-08 19:20:13 EST,12/8/21,19:20:13,-500,1.39E+18,guttercatgang,Gutter Cat Gang 😼🧬,,Reminder - the exclusive Gutter Cat Gang x Diamond Supply Co. merch collection ends tonight at 11:59 PM PST.  Shop:  https://t.co/mY0gKQaQQA  https://t.co/TvR4p8VX6T,en,[],['https://www.diamondsupplyco.com/collections/diamond-x-gutter-cat'],['https://pbs.twimg.com/media/FGIAhx7UYAAsDex.jpg'],7,15,59,[],[],https://twitter.com/GutterCatGang/status/1468737209784156161,FALSE,,1,https://pbs.twimg.com/media/FGIAhx7UYAAsDex.jpg,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,2021-12-08 15:36:28 EST,12/8/21,15:36:28,-500,1.39E+18,guttercatgang,Gutter Cat Gang 😼🧬,,"We're excited to announce Gutter Cat Gang Analytics, powered by @mnemonichq  📊 Details:  https://t.co/lfRodMv5CO  https://t.co/fXUxk1XGyI",en,"[{'screen_name': 'mnemonichq', 'name': 'mnemonic', 'id': '1384309579626860547'}]",['https://guttercatgang.com/gutter-cat-gang-partners-with-data-analytics-firm-mnemonic/'],['https://pbs.twimg.com/media/FGHNeS4WQAgMI_c.png'],28,74,225,[],[],https://twitter.com/GutterCatGang/status/1468680902905671686,FALSE,,1,https://pbs.twimg.com/media/FGHNeS4WQAgMI_c.png,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,2021-12-08 12:09:03 EST,12/8/21,12:09:03,-500,1.39E+18,guttercatgang,Gutter Cat Gang 😼🧬,,#gutteroutpost  https://t.co/LpSABm6Z3G,und,[],[],['https://pbs.twimg.com/media/FGGcAfPVgAUnRXZ.jpg'],10,15,137,['gutteroutpost'],[],https://twitter.com/GutterCatGang/status/1468628705287163906,FALSE,,1,https://pbs.twimg.com/media/FGGcAfPVgAUnRXZ.jpg,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,2021-12-07 22:21:34 EST,12/7/21,22:21:34,-500,1.39E+18,guttercatgang,Gutter Cat Gang 😼🧬,,ICYMI  The @NickyDiamonds/@diamondsupplyco room at the #GutterOutpost was a vibe 🌆  https://t.co/ZL2AGLQkHr,en,"[{'screen_name': 'nickydiamonds', 'name': 'nickydiamonds.eth', 'id': '19479895'}, {'screen_name': 'diamondsupplyco', 'name': 'diamond supply co.', 'id': '555352135'}]",[],['https://pbs.twimg.com/media/FGDgn9OVgAAAGXd.jpg'],11,22,107,['gutteroutpost'],[],https://twitter.com/GutterCatGang/status/1468420460413026304,FALSE,,1,https://pbs.twimg.com/media/FGDgn9OVgAAAGXd.jpg,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,2021-12-07 22:11:14 EST,12/7/21,22:11:14,-500,1.39E+18,guttercatgang,Gutter Cat Gang 😼🧬,,@METACITZN @gutterdan_ Dan the man!   LFG,en,[],[],[],1,4,25,[],[],https://twitter.com/GutterCatGang/status/1468417859290234880,FALSE,,0,,,,,,,,"[{'screen_name': 'METACITZN', 'name': 'METACITZN | Bloopers!', 'id': '1432347378435112964'}, {'screen_name': 'gutterdan_', 'name': 'Gutter Dan 🧬', 'id': '2521790053'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,2021-12-07 16:42:25 EST,12/7/21,16:42:25,-500,1.39E+18,guttercatgang,Gutter Cat Gang 😼🧬,,@fsemper Thank you for killing it at the #GutterOutpost 🔥,en,[],[],[],0,1,4,['gutteroutpost'],[],https://twitter.com/GutterCatGang/status/1468335111640805376,FALSE,,0,,,,,,,,"[{'screen_name': 'fsemper', 'name': 'felix semper', 'id': '229217277'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,2021-12-07 15:17:27 EST,12/7/21,15:17:27,-500,1.39E+18,guttercatgang,Gutter Cat Gang 😼🧬,,The Gutter Cat Gang x Diamond Supply Co. merch collection is restocked and live until Wednesday @ 11:59 PM PST. 😼💎  Shop:  https://t.co/mY0gKQaQQA  https://t.co/gaRxsxsb7w,en,[],['https://www.diamondsupplyco.com/collections/diamond-x-gutter-cat'],['https://pbs.twimg.com/media/FGB-fjfVkAMCQQC.jpg'],10,30,88,[],[],https://twitter.com/GutterCatGang/status/1468313726537199617,FALSE,,1,https://pbs.twimg.com/media/FGB-fjfVkAMCQQC.jpg,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,2021-12-06 23:58:27 EST,12/6/21,23:58:27,-500,1.39E+18,guttercatgang,Gutter Cat Gang 😼🧬,,@CryptoMcSteamy @BoredApeYC @gutterdan_ @Stoniphantom 🙏,und,[],[],[],0,1,7,[],[],https://twitter.com/GutterCatGang/status/1468082453046722561,FALSE,,0,,,,,,,,"[{'screen_name': 'CryptoMcSteamy', 'name': 'Crypto McSteamy M.D.', 'id': '1431036557239140356'}, {'screen_name': 'BoredApeYC', 'name': 'Bored Ape Yacht Club', 'id': '1381699264011771906'}, {'screen_name': 'gutterdan_', 'name': 'Gutter Dan 🧬', 'id': '2521790053'}, {'screen_name': 'Stoniphantom', 'name': 'Stoni.eth😾🧬', 'id': '1404677552254320647'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,2021-12-06 23:35:09 EST,12/6/21,23:35:09,-500,1.39E+18,guttercatgang,Gutter Cat Gang 😼🧬,,@ooo000ooo 🔥‼️,und,[],[],[],0,0,3,[],[],https://twitter.com/GutterCatGang/status/1468076592979070977,FALSE,,0,,,,,,,,"[{'screen_name': 'ooo000ooo', 'name': 'Brian Morris', 'id': '14185328'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,2021-12-06 19:13:02 EST,12/6/21,19:13:02,-500,1.39E+18,guttercatgang,Gutter Cat Gang 😼🧬,,The Gutter Cat Gang x @diamondsupplyco exclusive merch is live for the next 24 hours! 😼💎  Shop:  https://t.co/mY0gKQaQQA  https://t.co/6ZiWq1UTYe,en,"[{'screen_name': 'diamondsupplyco', 'name': 'diamond supply co.', 'id': '555352135'}]",['https://www.diamondsupplyco.com/collections/diamond-x-gutter-cat'],['https://pbs.twimg.com/media/FF9q_DRVIAgG3gi.jpg'],30,59,176,[],[],https://twitter.com/GutterCatGang/status/1468010628145029123,FALSE,,1,https://pbs.twimg.com/media/FF9q_DRVIAgG3gi.jpg,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,2021-12-06 18:45:57 EST,12/6/21,18:45:57,-500,1.39E+18,guttercatgang,Gutter Cat Gang 😼🧬,,@TwoToneTommy3 @SpencerWRomano 🔥🔥🔥,und,[],[],[],0,0,5,[],[],https://twitter.com/GutterCatGang/status/1468003810056425472,FALSE,,0,,,,,,,,"[{'screen_name': 'TwoToneTommy3', 'name': 'TwoToneTommy.eth - guttergang.eth', 'id': '1402710748762157066'}, {'screen_name': 'SpencerWRomano', 'name': 'Spencer W. Romano', 'id': '410117190'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,2021-12-05 14:17:40 EST,12/5/21,14:17:40,-500,1.39E+18,guttercatgang,Gutter Cat Gang 😼🧬,,We hope everyone had an amazing time at the #GutterOutpost! 🌆😼  🚨 Reminder 🚨  The auction for the GCG x MOKIBABY art collection ends TONIGHT at 11:11 PM EST   Winners will be shipped a physical tv displaying the art + special unlockable content    https://t.co/oiEIdbEqR2  https://t.co/EKqzABIoKY,en,[],['https://opensea.io/collection/mokibabyxgcg'],[],4,22,112,['gutteroutpost'],[],https://twitter.com/GutterCatGang/status/1467573909490917382,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1467573861457838082/pu/img/_q3sp1f1toB7_cbi.jpg,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,2021-12-04 23:12:54 EST,12/4/21,23:12:54,-500,1.39E+18,guttercatgang,Gutter Cat Gang 😼🧬,,#GutterOutpost⚡️  @apedrums  @walshyfire  https://t.co/Muh3q1smuy,und,"[{'screen_name': 'apedrums', 'name': 'ape drums', 'id': '53631202'}, {'screen_name': 'walshyfire', 'name': 'walshy fieri', 'id': '20658249'}]",[],['https://pbs.twimg.com/media/FF0PmtdWYAYWP-J.jpg'],3,16,78,['gutteroutpost'],[],https://twitter.com/GutterCatGang/status/1467346216270901255,FALSE,,1,https://pbs.twimg.com/media/FF0PmtdWYAYWP-J.jpg,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,2021-12-03 18:15:35 EST,12/3/21,18:15:35,-500,1.39E+18,guttercatgang,Gutter Cat Gang 😼🧬,,@NizzyNFT @RichVagner For real,en,[],[],[],0,0,4,[],[],https://twitter.com/GutterCatGang/status/1466909004102344704,FALSE,,0,,,,,,,,"[{'screen_name': 'NizzyNFT', 'name': 'Nizzy🍌', 'id': '1265371685424959488'}, {'screen_name': 'RichVagner', 'name': 'RichardVagner.eth 🎻', 'id': '747644809867845632'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,2021-12-03 18:09:43 EST,12/3/21,18:09:43,-500,1.39E+18,guttercatgang,Gutter Cat Gang 😼🧬,,🔥 @RichVagner   #GutterOutpost  https://t.co/4nhF4jBLQp,und,"[{'screen_name': 'richvagner', 'name': 'richardvagner.eth 🎻', 'id': '747644809867845632'}]",[],['https://pbs.twimg.com/media/FFuAnsyWQAEjl9z.jpg'],6,13,106,['gutteroutpost'],[],https://twitter.com/GutterCatGang/status/1466907528772689921,FALSE,,1,https://pbs.twimg.com/media/FFuAnsyWQAEjl9z.jpg,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,2021-12-03 16:37:50 EST,12/3/21,16:37:50,-500,1.39E+18,guttercatgang,Gutter Cat Gang 😼🧬,,#GutterOutpost Day 2 🌆  GCG x @diamondsupplyco luncheon  https://t.co/kuoSacB2KQ,en,"[{'screen_name': 'diamondsupplyco', 'name': 'diamond supply co.', 'id': '555352135'}]",[],"['https://pbs.twimg.com/media/FFtrlhVWYAM2p6d.jpg', 'https://pbs.twimg.com/media/FFtrlhUXIAcHW56.jpg']",6,14,85,['gutteroutpost'],[],https://twitter.com/GutterCatGang/status/1466884404605853697,FALSE,,1,https://pbs.twimg.com/media/FFtrlhVWYAM2p6d.jpg,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.47E+18,1.47E+18,2021-12-03 07:49:00 EST,12/3/21,07:49:00,-500,1.39E+18,guttercatgang,Gutter Cat Gang 😼🧬,,Gm 🏌️‍♂️  #GutterOutpost  https://t.co/U0edSyuRJr,und,[],[],"['https://pbs.twimg.com/media/FFryjIhXoAInfeZ.jpg', 'https://pbs.twimg.com/media/FFryjLCWYAIpHGw.jpg']",40,47,292,['gutteroutpost'],[],https://twitter.com/GutterCatGang/status/1466751320820441097,FALSE,,1,https://pbs.twimg.com/media/FFryjIhXoAInfeZ.jpg,,,,,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
